id,km,BTR,spor,koerledning_pos,retur_pos
2299,0.104,81,sydgaaende,81-000.104-K-1,81-000.104-R-1
2300,0.112,81,sydgaaende,81-000.112-K-1,81-000.112-R-1
2301,0.12,81,sydgaaende,81-000.120-K-1,81-000.120-R-1
2302,0.128,81,sydgaaende,81-000.128-K-1,81-000.128-R-1
2303,0.136,81,sydgaaende,81-000.136-K-1,81-000.136-R-1
2304,0.144,81,sydgaaende,81-000.144-K-1,81-000.144-R-1
2305,0.152,81,sydgaaende,81-000.152-K-1,81-000.152-R-1
2306,0.16,81,sydgaaende,81-000.160-K-1,81-000.160-R-1
2307,0.168,81,sydgaaende,81-000.168-K-1,81-000.168-R-1
2308,0.176,81,sydgaaende,81-000.176-K-1,81-000.176-R-1
2309,0.184,81,sydgaaende,81-000.184-K-1,81-000.184-R-1
2310,0.192,81,sydgaaende,81-000.192-K-1,81-000.192-R-1
2311,0.2,81,sydgaaende,81-000.200-K-1,81-000.200-R-1
2312,0.208,81,sydgaaende,81-000.208-K-1,81-000.208-R-1
2313,0.216,81,sydgaaende,81-000.216-K-1,81-000.216-R-1
2314,0.224,81,sydgaaende,81-000.224-K-1,81-000.224-R-1
2315,0.232,81,sydgaaende,81-000.232-K-1,81-000.232-R-1
2316,0.24,81,sydgaaende,81-000.240-K-1,81-000.240-R-1
2317,0.248,81,sydgaaende,81-000.248-K-1,81-000.248-R-1
2318,0.256,81,sydgaaende,81-000.256-K-1,81-000.256-R-1
2319,0.264,81,sydgaaende,81-000.264-K-1,81-000.264-R-1
2320,0.272,81,sydgaaende,81-000.272-K-1,81-000.272-R-1
2321,0.28,81,sydgaaende,81-000.280-K-1,81-000.280-R-1
2322,0.288,81,sydgaaende,81-000.288-K-1,81-000.288-R-1
2323,0.296,81,sydgaaende,81-000.296-K-1,81-000.296-R-1
2324,0.304,81,sydgaaende,81-000.304-K-1,81-000.304-R-1
2325,0.312,81,sydgaaende,81-000.312-K-1,81-000.312-R-1
2326,0.32,81,sydgaaende,81-000.320-K-1,81-000.320-R-1
2327,0.328,81,sydgaaende,81-000.328-K-1,81-000.328-R-1
2328,0.336,81,sydgaaende,81-000.336-K-1,81-000.336-R-1
2329,0.344,81,sydgaaende,81-000.344-K-1,81-000.344-R-1
2330,0.352,81,sydgaaende,81-000.352-K-1,81-000.352-R-1
2331,0.36,81,sydgaaende,81-000.360-K-1,81-000.360-R-1
2332,0.368,81,sydgaaende,81-000.368-K-1,81-000.368-R-1
2333,0.376,81,sydgaaende,81-000.376-K-1,81-000.376-R-1
2334,0.384,81,sydgaaende,81-000.384-K-1,81-000.384-R-1
2335,0.392,81,sydgaaende,81-000.392-K-1,81-000.392-R-1
2336,0.4,81,sydgaaende,81-000.400-K-1,81-000.400-R-1
2337,0.408,81,sydgaaende,81-000.408-K-1,81-000.408-R-1
2338,0.415,81,sydgaaende,81-000.415-K-1,81-000.415-R-1
2339,0.422,81,sydgaaende,81-000.422-K-1,81-000.422-R-1
2340,0.429,81,sydgaaende,81-000.429-K-1,81-000.429-R-1
2341,0.435,81,sydgaaende,81-000.435-K-1,81-000.435-R-1
2342,0.44,81,sydgaaende,81-000.440-K-1,81-000.440-R-1
2343,0.445,81,sydgaaende,81-000.445-K-1,81-000.445-R-1
2344,0.449,81,sydgaaende,81-000.449-K-1,81-000.449-R-1
2345,0.452,81,sydgaaende,81-000.452-K-1,81-000.452-R-1
2346,0.455,81,sydgaaende,81-000.455-K-1,81-000.455-R-1
2347,0.457,81,sydgaaende,81-000.457-K-1,81-000.457-R-1
2348,0.458,81,sydgaaende,81-000.458-K-1,81-000.458-R-1
2349,0.459,81,sydgaaende,81-000.459-K-1,81-000.459-R-1
2432,0.46,81,sydgaaende,81-000.460-K-1,81-000.460-R-1
2433,0.461,81,sydgaaende,81-000.461-K-1,81-000.461-R-1
2434,0.463,81,sydgaaende,81-000.463-K-1,81-000.463-R-1
2435,0.466,81,sydgaaende,81-000.466-K-1,81-000.466-R-1
2436,0.471,81,sydgaaende,81-000.471-K-1,81-000.471-R-1
2437,0.477,81,sydgaaende,81-000.477-K-1,81-000.477-R-1
2438,0.484,81,sydgaaende,81-000.484-K-1,81-000.484-R-1
2439,0.493,81,sydgaaende,81-000.493-K-1,81-000.493-R-1
2440,0.503,81,sydgaaende,81-000.503-K-1,81-000.503-R-1
2441,0.514,81,sydgaaende,81-000.514-K-1,81-000.514-R-1
2442,0.525,81,sydgaaende,81-000.525-K-1,81-000.525-R-1
2443,0.536,81,sydgaaende,81-000.536-K-1,81-000.536-R-1
2444,0.547,81,sydgaaende,81-000.547-K-1,81-000.547-R-1
2445,0.558,81,sydgaaende,81-000.558-K-1,81-000.558-R-1
2446,0.569,81,sydgaaende,81-000.569-K-1,81-000.569-R-1
2447,0.58,81,sydgaaende,81-000.580-K-1,81-000.580-R-1
2448,0.591,81,sydgaaende,81-000.591-K-1,81-000.591-R-1
2449,0.602,81,sydgaaende,81-000.602-K-1,81-000.602-R-1
2450,0.612,81,sydgaaende,81-000.612-K-1,81-000.612-R-1
2451,0.622,81,sydgaaende,81-000.622-K-1,81-000.622-R-1
2452,0.632,81,sydgaaende,81-000.632-K-1,81-000.632-R-1
2453,0.642,81,sydgaaende,81-000.642-K-1,81-000.642-R-1
2454,0.652,81,sydgaaende,81-000.652-K-1,81-000.652-R-1
2455,0.662,81,sydgaaende,81-000.662-K-1,81-000.662-R-1
2456,0.672,81,sydgaaende,81-000.672-K-1,81-000.672-R-1
2457,0.682,81,sydgaaende,81-000.682-K-1,81-000.682-R-1
2458,0.692,81,sydgaaende,81-000.692-K-1,81-000.692-R-1
2459,0.702,81,sydgaaende,81-000.702-K-1,81-000.702-R-1
2460,0.712,81,sydgaaende,81-000.712-K-1,81-000.712-R-1
2461,0.722,81,sydgaaende,81-000.722-K-1,81-000.722-R-1
2462,0.732,81,sydgaaende,81-000.732-K-1,81-000.732-R-1
2463,0.742,81,sydgaaende,81-000.742-K-1,81-000.742-R-1
2464,0.752,81,sydgaaende,81-000.752-K-1,81-000.752-R-1
2465,0.762,81,sydgaaende,81-000.762-K-1,81-000.762-R-1
2466,0.772,81,sydgaaende,81-000.772-K-1,81-000.772-R-1
2467,0.782,81,sydgaaende,81-000.782-K-1,81-000.782-R-1
2468,0.792,81,sydgaaende,81-000.792-K-1,81-000.792-R-1
2469,0.802,81,sydgaaende,81-000.802-K-1,81-000.802-R-1
2470,0.812,81,sydgaaende,81-000.812-K-1,81-000.812-R-1
2471,0.822,81,sydgaaende,81-000.822-K-1,81-000.822-R-1
2472,0.832,81,sydgaaende,81-000.832-K-1,81-000.832-R-1
2473,0.842,81,sydgaaende,81-000.842-K-1,81-000.842-R-1
2474,0.852,81,sydgaaende,81-000.852-K-1,81-000.852-R-1
2475,0.862,81,sydgaaende,81-000.862-K-1,81-000.862-R-1
2476,0.872,81,sydgaaende,81-000.872-K-1,81-000.872-R-1
2477,0.882,81,sydgaaende,81-000.882-K-1,81-000.882-R-1
2478,0.892,81,sydgaaende,81-000.892-K-1,81-000.892-R-1
2479,0.902,81,sydgaaende,81-000.902-K-1,81-000.902-R-1
2480,0.912,81,sydgaaende,81-000.912-K-1,81-000.912-R-1
2481,0.922,81,sydgaaende,81-000.922-K-1,81-000.922-R-1
2482,0.932,81,sydgaaende,81-000.932-K-1,81-000.932-R-1
2483,0.941,81,sydgaaende,81-000.941-K-1,81-000.941-R-1
2484,0.95,81,sydgaaende,81-000.950-K-1,81-000.950-R-1
2485,0.959,81,sydgaaende,81-000.959-K-1,81-000.959-R-1
2486,0.968,81,sydgaaende,81-000.968-K-1,81-000.968-R-1
2487,0.977,81,sydgaaende,81-000.977-K-1,81-000.977-R-1
2488,0.986,81,sydgaaende,81-000.986-K-1,81-000.986-R-1
2489,0.995,81,sydgaaende,81-000.995-K-1,81-000.995-R-1
2490,1.004,81,sydgaaende,81-001.004-K-1,81-001.004-R-1
2491,1.013,81,sydgaaende,81-001.013-K-1,81-001.013-R-1
2492,1.022,81,sydgaaende,81-001.022-K-1,81-001.022-R-1
2493,1.031,81,sydgaaende,81-001.031-K-1,81-001.031-R-1
2494,1.04,81,sydgaaende,81-001.040-K-1,81-001.040-R-1
2495,1.049,81,sydgaaende,81-001.049-K-1,81-001.049-R-1
2496,1.058,81,sydgaaende,81-001.058-K-1,81-001.058-R-1
2497,1.067,81,sydgaaende,81-001.067-K-1,81-001.067-R-1
2498,1.076,81,sydgaaende,81-001.076-K-1,81-001.076-R-1
2499,1.085,81,sydgaaende,81-001.085-K-1,81-001.085-R-1
2500,1.094,81,sydgaaende,81-001.094-K-1,81-001.094-R-1
2501,1.103,81,sydgaaende,81-001.103-K-1,81-001.103-R-1
2502,1.112,81,sydgaaende,81-001.112-K-1,81-001.112-R-1
2503,1.121,81,sydgaaende,81-001.121-K-1,81-001.121-R-1
2504,1.13,81,sydgaaende,81-001.130-K-1,81-001.130-R-1
2505,1.139,81,sydgaaende,81-001.139-K-1,81-001.139-R-1
2506,1.148,81,sydgaaende,81-001.148-K-1,81-001.148-R-1
2507,1.157,81,sydgaaende,81-001.157-K-1,81-001.157-R-1
2508,1.166,81,sydgaaende,81-001.166-K-1,81-001.166-R-1
2509,1.175,81,sydgaaende,81-001.175-K-1,81-001.175-R-1
2510,1.184,81,sydgaaende,81-001.184-K-1,81-001.184-R-1
2511,1.193,81,sydgaaende,81-001.193-K-1,81-001.193-R-1
2512,1.202,81,sydgaaende,81-001.202-K-1,81-001.202-R-1
2513,1.211,81,sydgaaende,81-001.211-K-1,81-001.211-R-1
2514,1.22,81,sydgaaende,81-001.220-K-1,81-001.220-R-1
2515,1.229,81,sydgaaende,81-001.229-K-1,81-001.229-R-1
2516,1.238,81,sydgaaende,81-001.238-K-1,81-001.238-R-1
2517,1.247,81,sydgaaende,81-001.247-K-1,81-001.247-R-1
2518,1.255,81,sydgaaende,81-001.255-K-1,81-001.255-R-1
2519,1.263,81,sydgaaende,81-001.263-K-1,81-001.263-R-1
2520,1.271,81,sydgaaende,81-001.271-K-1,81-001.271-R-1
2521,1.278,81,sydgaaende,81-001.278-K-1,81-001.278-R-1
2522,1.284,81,sydgaaende,81-001.284-K-1,81-001.284-R-1
2523,1.29,81,sydgaaende,81-001.290-K-1,81-001.290-R-1
2524,1.295,81,sydgaaende,81-001.295-K-1,81-001.295-R-1
2525,1.3,81,sydgaaende,81-001.300-K-1,81-001.300-R-1
2526,1.304,81,sydgaaende,81-001.304-K-1,81-001.304-R-1
2527,1.307,81,sydgaaende,81-001.307-K-1,81-001.307-R-1
2528,1.31,81,sydgaaende,81-001.310-K-1,81-001.310-R-1
2529,1.312,81,sydgaaende,81-001.312-K-1,81-001.312-R-1
2530,1.313,81,sydgaaende,81-001.313-K-1,81-001.313-R-1
2531,1.314,81,sydgaaende,81-001.314-K-1,81-001.314-R-1
2555,1.315,85,sydgaaende,85-001.315-K-1,85-001.315-R-1
2556,1.316,85,sydgaaende,85-001.316-K-1,85-001.316-R-1
2557,1.318,85,sydgaaende,85-001.318-K-1,85-001.318-R-1
2558,1.321,85,sydgaaende,85-001.321-K-1,85-001.321-R-1
2559,1.325,85,sydgaaende,85-001.325-K-1,85-001.325-R-1
2560,1.33,85,sydgaaende,85-001.330-K-1,85-001.330-R-1
2561,1.337,85,sydgaaende,85-001.337-K-1,85-001.337-R-1
2562,1.345,85,sydgaaende,85-001.345-K-1,85-001.345-R-1
2563,1.353,85,sydgaaende,85-001.353-K-1,85-001.353-R-1
2564,1.362,85,sydgaaende,85-001.362-K-1,85-001.362-R-1
2565,1.371,85,sydgaaende,85-001.371-K-1,85-001.371-R-1
2566,1.379,85,sydgaaende,85-001.379-K-1,85-001.379-R-1
2567,1.387,85,sydgaaende,85-001.387-K-1,85-001.387-R-1
2568,1.395,85,sydgaaende,85-001.395-K-1,85-001.395-R-1
2569,1.403,85,sydgaaende,85-001.403-K-1,85-001.403-R-1
2570,1.411,85,sydgaaende,85-001.411-K-1,85-001.411-R-1
2571,1.419,85,sydgaaende,85-001.419-K-1,85-001.419-R-1
2572,1.427,85,sydgaaende,85-001.427-K-1,85-001.427-R-1
2573,1.435,85,sydgaaende,85-001.435-K-1,85-001.435-R-1
2574,1.443,85,sydgaaende,85-001.443-K-1,85-001.443-R-1
2575,1.451,85,sydgaaende,85-001.451-K-1,85-001.451-R-1
2576,1.459,85,sydgaaende,85-001.459-K-1,85-001.459-R-1
2577,1.466,85,sydgaaende,85-001.466-K-1,85-001.466-R-1
2578,1.473,85,sydgaaende,85-001.473-K-1,85-001.473-R-1
2579,1.48,85,sydgaaende,85-001.480-K-1,85-001.480-R-1
2580,1.488,85,sydgaaende,85-001.488-K-1,85-001.488-R-1
2581,1.496,85,sydgaaende,85-001.496-K-1,85-001.496-R-1
2582,1.506,85,sydgaaende,85-001.506-K-1,85-001.506-R-1
2583,1.517,85,sydgaaende,85-001.517-K-1,85-001.517-R-1
2584,1.529,85,sydgaaende,85-001.529-K-1,85-001.529-R-1
2585,1.542,85,sydgaaende,85-001.542-K-1,85-001.542-R-1
2586,1.555,85,sydgaaende,85-001.555-K-1,85-001.555-R-1
2587,1.568,85,sydgaaende,85-001.568-K-1,85-001.568-R-1
2588,1.581,85,sydgaaende,85-001.581-K-1,85-001.581-R-1
2589,1.594,85,sydgaaende,85-001.594-K-1,85-001.594-R-1
2590,1.607,85,sydgaaende,85-001.607-K-1,85-001.607-R-1
2591,1.62,85,sydgaaende,85-001.620-K-1,85-001.620-R-1
2592,1.633,85,sydgaaende,85-001.633-K-1,85-001.633-R-1
2593,1.646,85,sydgaaende,85-001.646-K-1,85-001.646-R-1
2594,1.659,85,sydgaaende,85-001.659-K-1,85-001.659-R-1
2595,1.672,85,sydgaaende,85-001.672-K-1,85-001.672-R-1
2596,1.685,85,sydgaaende,85-001.685-K-1,85-001.685-R-1
2597,1.698,85,sydgaaende,85-001.698-K-1,85-001.698-R-1
2598,1.711,85,sydgaaende,85-001.711-K-1,85-001.711-R-1
2599,1.724,85,sydgaaende,85-001.724-K-1,85-001.724-R-1
2600,1.737,85,sydgaaende,85-001.737-K-1,85-001.737-R-1
2601,1.75,85,sydgaaende,85-001.750-K-1,85-001.750-R-1
2602,1.763,85,sydgaaende,85-001.763-K-1,85-001.763-R-1
2603,1.776,85,sydgaaende,85-001.776-K-1,85-001.776-R-1
2604,1.789,85,sydgaaende,85-001.789-K-1,85-001.789-R-1
2605,1.802,85,sydgaaende,85-001.802-K-1,85-001.802-R-1
2606,1.815,85,sydgaaende,85-001.815-K-1,85-001.815-R-1
2607,1.829,85,sydgaaende,85-001.829-K-1,85-001.829-R-1
2608,1.843,85,sydgaaende,85-001.843-K-1,85-001.843-R-1
2609,1.858,85,sydgaaende,85-001.858-K-1,85-001.858-R-1
2610,1.873,85,sydgaaende,85-001.873-K-1,85-001.873-R-1
2611,1.888,85,sydgaaende,85-001.888-K-1,85-001.888-R-1
2612,1.904,85,sydgaaende,85-001.904-K-1,85-001.904-R-1
2613,1.92,85,sydgaaende,85-001.920-K-1,85-001.920-R-1
2614,1.936,85,sydgaaende,85-001.936-K-1,85-001.936-R-1
2615,1.953,85,sydgaaende,85-001.953-K-1,85-001.953-R-1
2616,1.97,85,sydgaaende,85-001.970-K-1,85-001.970-R-1
2617,1.988,85,sydgaaende,85-001.988-K-1,85-001.988-R-1
2618,2.006,85,sydgaaende,85-002.006-K-1,85-002.006-R-1
2619,2.024,85,sydgaaende,85-002.024-K-1,85-002.024-R-1
2620,2.042,85,sydgaaende,85-002.042-K-1,85-002.042-R-1
2621,2.061,85,sydgaaende,85-002.061-K-1,85-002.061-R-1
2622,2.08,85,sydgaaende,85-002.080-K-1,85-002.080-R-1
2623,2.099,85,sydgaaende,85-002.099-K-1,85-002.099-R-1
2624,2.118,85,sydgaaende,85-002.118-K-1,85-002.118-R-1
2625,2.137,85,sydgaaende,85-002.137-K-1,85-002.137-R-1
2626,2.156,85,sydgaaende,85-002.156-K-1,85-002.156-R-1
2627,2.175,85,sydgaaende,85-002.175-K-1,85-002.175-R-1
2628,2.194,85,sydgaaende,85-002.194-K-1,85-002.194-R-1
2629,2.212,85,sydgaaende,85-002.212-K-1,85-002.212-R-1
2630,2.23,85,sydgaaende,85-002.230-K-1,85-002.230-R-1
2631,2.248,85,sydgaaende,85-002.248-K-1,85-002.248-R-1
2632,2.266,85,sydgaaende,85-002.266-K-1,85-002.266-R-1
2633,2.284,85,sydgaaende,85-002.284-K-1,85-002.284-R-1
2634,2.301,85,sydgaaende,85-002.301-K-1,85-002.301-R-1
2635,2.317,85,sydgaaende,85-002.317-K-1,85-002.317-R-1
2636,2.333,85,sydgaaende,85-002.333-K-1,85-002.333-R-1
2637,2.348,85,sydgaaende,85-002.348-K-1,85-002.348-R-1
2638,2.363,85,sydgaaende,85-002.363-K-1,85-002.363-R-1
2639,2.377,85,sydgaaende,85-002.377-K-1,85-002.377-R-1
2640,2.39,85,sydgaaende,85-002.390-K-1,85-002.390-R-1
2641,2.403,85,sydgaaende,85-002.403-K-1,85-002.403-R-1
2642,2.415,85,sydgaaende,85-002.415-K-1,85-002.415-R-1
2643,2.427,85,sydgaaende,85-002.427-K-1,85-002.427-R-1
2644,2.438,85,sydgaaende,85-002.438-K-1,85-002.438-R-1
2645,2.448,85,sydgaaende,85-002.448-K-1,85-002.448-R-1
2646,2.458,85,sydgaaende,85-002.458-K-1,85-002.458-R-1
2647,2.467,85,sydgaaende,85-002.467-K-1,85-002.467-R-1
2648,2.475,85,sydgaaende,85-002.475-K-1,85-002.475-R-1
2649,2.483,85,sydgaaende,85-002.483-K-1,85-002.483-R-1
2650,2.491,85,sydgaaende,85-002.491-K-1,85-002.491-R-1
2651,2.499,85,sydgaaende,85-002.499-K-1,85-002.499-R-1
2652,2.507,85,sydgaaende,85-002.507-K-1,85-002.507-R-1
2653,2.515,85,sydgaaende,85-002.515-K-1,85-002.515-R-1
2654,2.522,85,sydgaaende,85-002.522-K-1,85-002.522-R-1
2655,2.529,85,sydgaaende,85-002.529-K-1,85-002.529-R-1
2656,2.536,85,sydgaaende,85-002.536-K-1,85-002.536-R-1
2657,2.542,85,sydgaaende,85-002.542-K-1,85-002.542-R-1
2658,2.548,85,sydgaaende,85-002.548-K-1,85-002.548-R-1
2659,2.554,85,sydgaaende,85-002.554-K-1,85-002.554-R-1
2660,2.559,85,sydgaaende,85-002.559-K-1,85-002.559-R-1
2661,2.564,85,sydgaaende,85-002.564-K-1,85-002.564-R-1
2662,2.568,85,sydgaaende,85-002.568-K-1,85-002.568-R-1
2663,2.572,85,sydgaaende,85-002.572-K-1,85-002.572-R-1
2664,2.575,85,sydgaaende,85-002.575-K-1,85-002.575-R-1
2665,2.578,85,sydgaaende,85-002.578-K-1,85-002.578-R-1
2666,2.581,85,sydgaaende,85-002.581-K-1,85-002.581-R-1
2667,2.584,85,sydgaaende,85-002.584-K-1,85-002.584-R-1
2668,2.587,85,sydgaaende,85-002.587-K-1,85-002.587-R-1
2669,2.59,85,sydgaaende,85-002.590-K-1,85-002.590-R-1
2670,2.593,85,sydgaaende,85-002.593-K-1,85-002.593-R-1
2671,2.596,85,sydgaaende,85-002.596-K-1,85-002.596-R-1
2672,2.6,85,sydgaaende,85-002.600-K-1,85-002.600-R-1
2673,2.606,85,sydgaaende,85-002.606-K-1,85-002.606-R-1
2674,2.613,85,sydgaaende,85-002.613-K-1,85-002.613-R-1
2675,2.622,85,sydgaaende,85-002.622-K-1,85-002.622-R-1
2676,2.632,85,sydgaaende,85-002.632-K-1,85-002.632-R-1
2677,2.643,85,sydgaaende,85-002.643-K-1,85-002.643-R-1
2678,2.656,85,sydgaaende,85-002.656-K-1,85-002.656-R-1
2679,2.67,85,sydgaaende,85-002.670-K-1,85-002.670-R-1
2680,2.684,85,sydgaaende,85-002.684-K-1,85-002.684-R-1
2681,2.699,85,sydgaaende,85-002.699-K-1,85-002.699-R-1
2682,2.715,85,sydgaaende,85-002.715-K-1,85-002.715-R-1
2683,2.732,85,sydgaaende,85-002.732-K-1,85-002.732-R-1
2684,2.75,85,sydgaaende,85-002.750-K-1,85-002.750-R-1
2685,2.768,85,sydgaaende,85-002.768-K-1,85-002.768-R-1
2686,2.786,85,sydgaaende,85-002.786-K-1,85-002.786-R-1
2687,2.804,85,sydgaaende,85-002.804-K-1,85-002.804-R-1
2688,2.822,85,sydgaaende,85-002.822-K-1,85-002.822-R-1
2689,2.841,85,sydgaaende,85-002.841-K-1,85-002.841-R-1
2690,2.86,85,sydgaaende,85-002.860-K-1,85-002.860-R-1
2691,2.879,85,sydgaaende,85-002.879-K-1,85-002.879-R-1
2692,2.898,85,sydgaaende,85-002.898-K-1,85-002.898-R-1
2693,2.917,85,sydgaaende,85-002.917-K-1,85-002.917-R-1
2694,2.936,85,sydgaaende,85-002.936-K-1,85-002.936-R-1
2695,2.955,85,sydgaaende,85-002.955-K-1,85-002.955-R-1
2696,2.974,85,sydgaaende,85-002.974-K-1,85-002.974-R-1
2697,2.993,85,sydgaaende,85-002.993-K-1,85-002.993-R-1
2698,3.012,85,sydgaaende,85-003.012-K-1,85-003.012-R-1
2699,3.031,85,sydgaaende,85-003.031-K-1,85-003.031-R-1
2700,3.05,85,sydgaaende,85-003.050-K-1,85-003.050-R-1
2701,3.068,85,sydgaaende,85-003.068-K-1,85-003.068-R-1
2702,3.086,85,sydgaaende,85-003.086-K-1,85-003.086-R-1
2703,3.103,85,sydgaaende,85-003.103-K-1,85-003.103-R-1
2704,3.119,85,sydgaaende,85-003.119-K-1,85-003.119-R-1
2705,3.135,85,sydgaaende,85-003.135-K-1,85-003.135-R-1
2706,3.15,85,sydgaaende,85-003.150-K-1,85-003.150-R-1
2707,3.164,85,sydgaaende,85-003.164-K-1,85-003.164-R-1
2708,3.178,85,sydgaaende,85-003.178-K-1,85-003.178-R-1
2709,3.191,85,sydgaaende,85-003.191-K-1,85-003.191-R-1
2710,3.204,85,sydgaaende,85-003.204-K-1,85-003.204-R-1
2711,3.216,85,sydgaaende,85-003.216-K-1,85-003.216-R-1
2712,3.227,85,sydgaaende,85-003.227-K-1,85-003.227-R-1
2713,3.238,85,sydgaaende,85-003.238-K-1,85-003.238-R-1
2714,3.248,85,sydgaaende,85-003.248-K-1,85-003.248-R-1
2715,3.258,85,sydgaaende,85-003.258-K-1,85-003.258-R-1
2716,3.267,85,sydgaaende,85-003.267-K-1,85-003.267-R-1
2717,3.275,85,sydgaaende,85-003.275-K-1,85-003.275-R-1
2718,3.283,85,sydgaaende,85-003.283-K-1,85-003.283-R-1
2719,3.29,85,sydgaaende,85-003.290-K-1,85-003.290-R-1
2720,3.297,85,sydgaaende,85-003.297-K-1,85-003.297-R-1
2721,3.304,85,sydgaaende,85-003.304-K-1,85-003.304-R-1
2722,3.31,85,sydgaaende,85-003.310-K-1,85-003.310-R-1
2723,3.316,85,sydgaaende,85-003.316-K-1,85-003.316-R-1
2724,3.321,85,sydgaaende,85-003.321-K-1,85-003.321-R-1
2725,3.326,85,sydgaaende,85-003.326-K-1,85-003.326-R-1
2726,3.33,85,sydgaaende,85-003.330-K-1,85-003.330-R-1
2727,3.334,85,sydgaaende,85-003.334-K-1,85-003.334-R-1
2728,3.337,85,sydgaaende,85-003.337-K-1,85-003.337-R-1
2729,3.339,85,sydgaaende,85-003.339-K-1,85-003.339-R-1
2730,3.341,85,sydgaaende,85-003.341-K-1,85-003.341-R-1
2731,3.342,85,sydgaaende,85-003.342-K-1,85-003.342-R-1
2732,3.343,85,sydgaaende,85-003.343-K-1,85-003.343-R-1
2764,3.344,85,sydgaaende,85-003.344-K-1,85-003.344-R-1
2765,3.345,85,sydgaaende,85-003.345-K-1,85-003.345-R-1
2766,3.347,85,sydgaaende,85-003.347-K-1,85-003.347-R-1
2767,3.35,85,sydgaaende,85-003.350-K-1,85-003.350-R-1
2768,3.354,85,sydgaaende,85-003.354-K-1,85-003.354-R-1
2769,3.359,85,sydgaaende,85-003.359-K-1,85-003.359-R-1
2770,3.366,85,sydgaaende,85-003.366-K-1,85-003.366-R-1
2771,3.374,85,sydgaaende,85-003.374-K-1,85-003.374-R-1
2772,3.384,85,sydgaaende,85-003.384-K-1,85-003.384-R-1
2773,3.395,85,sydgaaende,85-003.395-K-1,85-003.395-R-1
2774,3.407,85,sydgaaende,85-003.407-K-1,85-003.407-R-1
2775,3.42,85,sydgaaende,85-003.420-K-1,85-003.420-R-1
2776,3.434,85,sydgaaende,85-003.434-K-1,85-003.434-R-1
2777,3.449,85,sydgaaende,85-003.449-K-1,85-003.449-R-1
2778,3.465,85,sydgaaende,85-003.465-K-1,85-003.465-R-1
2779,3.481,85,sydgaaende,85-003.481-K-1,85-003.481-R-1
2780,3.497,85,sydgaaende,85-003.497-K-1,85-003.497-R-1
2781,3.513,85,sydgaaende,85-003.513-K-1,85-003.513-R-1
2782,3.529,85,sydgaaende,85-003.529-K-1,85-003.529-R-1
2783,3.545,85,sydgaaende,85-003.545-K-1,85-003.545-R-1
2784,3.561,85,sydgaaende,85-003.561-K-1,85-003.561-R-1
2785,3.577,85,sydgaaende,85-003.577-K-1,85-003.577-R-1
2786,3.593,85,sydgaaende,85-003.593-K-1,85-003.593-R-1
2787,3.609,85,sydgaaende,85-003.609-K-1,85-003.609-R-1
2788,3.625,85,sydgaaende,85-003.625-K-1,85-003.625-R-1
2789,3.641,85,sydgaaende,85-003.641-K-1,85-003.641-R-1
2790,3.657,85,sydgaaende,85-003.657-K-1,85-003.657-R-1
2791,3.673,85,sydgaaende,85-003.673-K-1,85-003.673-R-1
2792,3.689,85,sydgaaende,85-003.689-K-1,85-003.689-R-1
2793,3.705,85,sydgaaende,85-003.705-K-1,85-003.705-R-1
2794,3.721,85,sydgaaende,85-003.721-K-1,85-003.721-R-1
2795,3.737,85,sydgaaende,85-003.737-K-1,85-003.737-R-1
2796,3.753,85,sydgaaende,85-003.753-K-1,85-003.753-R-1
2797,3.769,85,sydgaaende,85-003.769-K-1,85-003.769-R-1
2798,3.785,85,sydgaaende,85-003.785-K-1,85-003.785-R-1
2799,3.801,85,sydgaaende,85-003.801-K-1,85-003.801-R-1
2800,3.817,85,sydgaaende,85-003.817-K-1,85-003.817-R-1
2801,3.833,85,sydgaaende,85-003.833-K-1,85-003.833-R-1
2802,3.849,85,sydgaaende,85-003.849-K-1,85-003.849-R-1
2803,3.865,85,sydgaaende,85-003.865-K-1,85-003.865-R-1
2804,3.881,85,sydgaaende,85-003.881-K-1,85-003.881-R-1
2805,3.897,85,sydgaaende,85-003.897-K-1,85-003.897-R-1
2806,3.913,85,sydgaaende,85-003.913-K-1,85-003.913-R-1
2807,3.929,85,sydgaaende,85-003.929-K-1,85-003.929-R-1
2808,3.945,85,sydgaaende,85-003.945-K-1,85-003.945-R-1
2809,3.961,85,sydgaaende,85-003.961-K-1,85-003.961-R-1
2810,3.977,85,sydgaaende,85-003.977-K-1,85-003.977-R-1
2811,3.993,85,sydgaaende,85-003.993-K-1,85-003.993-R-1
2812,4.008,85,sydgaaende,85-004.008-K-1,85-004.008-R-1
2813,4.023,85,sydgaaende,85-004.023-K-1,85-004.023-R-1
2814,4.037,85,sydgaaende,85-004.037-K-1,85-004.037-R-1
2815,4.051,85,sydgaaende,85-004.051-K-1,85-004.051-R-1
2816,4.064,85,sydgaaende,85-004.064-K-1,85-004.064-R-1
2817,4.076,85,sydgaaende,85-004.076-K-1,85-004.076-R-1
2818,4.087,85,sydgaaende,85-004.087-K-1,85-004.087-R-1
2819,4.097,85,sydgaaende,85-004.097-K-1,85-004.097-R-1
2820,4.106,85,sydgaaende,85-004.106-K-1,85-004.106-R-1
2821,4.114,85,sydgaaende,85-004.114-K-1,85-004.114-R-1
2822,4.121,85,sydgaaende,85-004.121-K-1,85-004.121-R-1
